event_key	cell_type	event_type	gene_id	gene_symbol	n_form1_isos	n_form2_isos	form1_any_ptc	form2_any_ptc	form1_ptc_known	form2_ptc_known	ptc_differs	ptc_in_inclusion	ptc_in_skipping
DD:A5SS:11839	DD	A5SS	ENSG00000105135	ILVBL	4	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A5SS:11844	DD	A5SS	ENSG00000102977	ACD	5	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A5SS:11868	DD	A5SS	ENSG00000090861	AARS1	7	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A5SS:11902	DD	A5SS	ENSG00000114735	HEMK1	9	3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A5SS:11908	DD	A5SS	ENSG00000128833	MYO5C	6	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A5SS:11943	DD	A5SS	ENSG00000167699	GLOD4	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A5SS:12016	DD	A5SS	ENSG00000187838	PLSCR3	6	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A5SS:12023	DD	A5SS	ENSG00000141504	SAT2	5	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A5SS:12025	DD	A5SS	ENSG00000101782	RIOK3	3	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A5SS:12049	DD	A5SS	ENSG00000178999	AURKB	10	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A5SS:12085	DD	A5SS	ENSG00000108591	DRG2	1	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A5SS:12116	DD	A5SS	ENSG00000119125	GDA	2	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A5SS:12128	DD	A5SS	ENSG00000130713	EXOSC2	1	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A5SS:12262	DD	A5SS	ENSG00000186166	CENATAC	6	5	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A5SS:12280	DD	A5SS	ENSG00000131470	PSMC3IP	2	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A5SS:12383	DD	A5SS	ENSG00000167107	ACSF2	4	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A5SS:12450	DD	A5SS	ENSG00000090686	USP48	1	5	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A5SS:12467	DD	A5SS	ENSG00000136935	GOLGA1	2	10	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A5SS:12496	DD	A5SS	ENSG00000125458	NT5C	4	4	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A5SS:12498	DD	A5SS	ENSG00000125458	NT5C	4	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A5SS:12614	DD	A5SS	ENSG00000152240	HAUS1	1	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A5SS:12626	DD	A5SS	ENSG00000101751	POLI	3	12	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A5SS:12692	DD	A5SS	ENSG00000099817	POLR2E	2	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A5SS:12781	DD	A5SS	ENSG00000105397	TYK2	9	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A5SS:12802	DD	A5SS	ENSG00000126249	PDCD2L	4	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A5SS:12815	DD	A5SS	ENSG00000123154	WDR83	5	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A5SS:12823	DD	A5SS	ENSG00000104907	TRMT1	9	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A5SS:12839	DD	A5SS	ENSG00000037757	MRI1	24	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A5SS:12841	DD	A5SS	ENSG00000151092	NGLY1	1	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A5SS:12851	DD	A5SS	ENSG00000186204	CYP4F12	6	3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A5SS:12862	DD	A5SS	ENSG00000127527	EPS15L1	10	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A5SS:12922	DD	A5SS	ENSG00000140416	TPM1	1	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A5SS:13019	DD	A5SS	ENSG00000089123	TASP1	4	1	TRUE	FALSE	TRUE	FALSE	NA	TRUE	FALSE
DD:A5SS:13029	DD	A5SS	ENSG00000198001	IRAK4	15	4	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A5SS:13086	DD	A5SS	ENSG00000104859	CLASRP	9	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A5SS:13087	DD	A5SS	ENSG00000104859	CLASRP	8	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A5SS:13110	DD	A5SS	ENSG00000142273	CBLC	3	7	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A5SS:13194	DD	A5SS	ENSG00000167757	KLK11	1	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A5SS:13197	DD	A5SS	ENSG00000186474	KLK12	2	8	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A5SS:13198	DD	A5SS	ENSG00000167759	KLK13	2	4	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A5SS:13250	DD	A5SS	ENSG00000100209	HSCB	2	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A5SS:13276	DD	A5SS	ENSG00000101365	IDH3B	6	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A5SS:13288	DD	A5SS	ENSG00000125779	PANK2	1	3	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A5SS:13335	DD	A5SS	ENSG00000101294	HM13	1	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A5SS:13457	DD	A5SS	ENSG00000000419	DPM1	6	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A5SS:13518	DD	A5SS	ENSG00000166979	EVA1C	3	3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A5SS:13519	DD	A5SS	ENSG00000166979	EVA1C	3	9	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A5SS:13523	DD	A5SS	ENSG00000159086	PAXBP1	5	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A5SS:13647	DD	A5SS	ENSG00000178026	LRRC75B	13	20	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A5SS:13668	DD	A5SS	ENSG00000138942	RNF185	1	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A5SS:13762	DD	A5SS	ENSG00000120616	EPC1	1	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A5SS:13770	DD	A5SS	ENSG00000165195	PIGA	1	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A5SS:13882	DD	A5SS	ENSG00000095066	HOOK2	2	7	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:77	DD	A3SS	ENSG00000102081	FMR1	13	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:163	DD	A3SS	ENSG00000175354	PTPN2	4	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:168	DD	A3SS	ENSG00000148248	SURF4	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:205	DD	A3SS	ENSG00000171097	KYAT1	1	5	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:217	DD	A3SS	ENSG00000148334	PTGES2	1	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:226	DD	A3SS	ENSG00000106992	AK1	2	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:270	DD	A3SS	ENSG00000134905	CARS2	2	3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:275	DD	A3SS	ENSG00000006712	PAF1	2	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:298	DD	A3SS	ENSG00000168291	PDHB	1	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:662	DD	A3SS	ENSG00000155096	AZIN1	2	3	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:711	DD	A3SS	ENSG00000164941	INTS8	9	3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:756	DD	A3SS	ENSG00000114745	GORASP1	1	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:757	DD	A3SS	ENSG00000114745	GORASP1	1	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:913	DD	A3SS	ENSG00000104756	KCTD9	2	5	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:989	DD	A3SS	ENSG00000144591	GMPPA	5	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:1085	DD	A3SS	ENSG00000123240	OPTN	1	4	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:1160	DD	A3SS	ENSG00000106348	IMPDH1	1	6	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:1197	DD	A3SS	ENSG00000198898	CAPZA2	1	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:1233	DD	A3SS	ENSG00000129484	PARP2	4	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:1379	DD	A3SS	ENSG00000135164	DMTF1	3	10	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:1380	DD	A3SS	ENSG00000135164	DMTF1	2	10	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:1419	DD	A3SS	ENSG00000106077	ABHD11	1	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:1508	DD	A3SS	ENSG00000122678	POLM	3	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:1527	DD	A3SS	ENSG00000136840	ST6GALNAC4	2	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:1566	DD	A3SS	ENSG00000179335	CLK3	2	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:1607	DD	A3SS	ENSG00000119953	SMNDC1	2	5	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:1630	DD	A3SS	ENSG00000136261	BZW2	3	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:1774	DD	A3SS	ENSG00000089127	OAS1	4	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:1794	DD	A3SS	ENSG00000160345	PIERCE1	3	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:1813	DD	A3SS	ENSG00000112357	PEX7	1	13	FALSE	TRUE	FALSE	TRUE	NA	FALSE	TRUE
DD:A3SS:1814	DD	A3SS	ENSG00000275835	TUBGCP5	2	8	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:1844	DD	A3SS	ENSG00000112319	EYA4	23	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:1853	DD	A3SS	ENSG00000126460	PRRG2	2	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:1901	DD	A3SS	ENSG00000242114	MTFP1	1	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:1961	DD	A3SS	ENSG00000102312	PORCN	3	5	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:2002	DD	A3SS	ENSG00000130717	UCK1	5	1	TRUE	FALSE	TRUE	FALSE	NA	TRUE	FALSE
DD:A3SS:2151	DD	A3SS	ENSG00000096063	SRPK1	1	4	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:2209	DD	A3SS	ENSG00000146409	SLC18B1	1	4	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:2210	DD	A3SS	ENSG00000234545	FAM133B	5	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:2221	DD	A3SS	ENSG00000151694	ADAM17	1	4	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:2230	DD	A3SS	ENSG00000109736	MFSD10	4	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:2270	DD	A3SS	ENSG00000109113	RAB34	6	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:2288	DD	A3SS	ENSG00000204386	NEU1	2	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:2329	DD	A3SS	ENSG00000137312	FLOT1	3	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:2339	DD	A3SS	ENSG00000166471	TMEM41B	2	7	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:2342	DD	A3SS	ENSG00000168118	RAB4A	1	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:2413	DD	A3SS	ENSG00000171206	TRIM8	1	8	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:2500	DD	A3SS	ENSG00000079385	CEACAM1	3	3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:2514	DD	A3SS	ENSG00000168216	LMBRD1	2	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:2516	DD	A3SS	ENSG00000146063	TRIM41	10	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:2590	DD	A3SS	ENSG00000173137	ADCK5	7	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:2594	DD	A3SS	ENSG00000106258	CYP3A5	8	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:2612	DD	A3SS	ENSG00000141499	WRAP53	3	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:2638	DD	A3SS	ENSG00000113272	THG1L	2	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:2655	DD	A3SS	ENSG00000204348	DXO	4	4	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:2708	DD	A3SS	ENSG00000157800	SLC37A3	1	5	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:2798	DD	A3SS	ENSG00000178694	NSUN3	4	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:2883	DD	A3SS	ENSG00000065485	PDIA5	3	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:2912	DD	A3SS	ENSG00000023892	DEF6	1	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:3026	DD	A3SS	ENSG00000113356	POLR3G	3	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:3027	DD	A3SS	ENSG00000092036	HAUS4	1	11	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:3082	DD	A3SS	ENSG00000140931	CMTM3	1	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:3269	DD	A3SS	ENSG00000112992	NNT	1	4	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:3415	DD	A3SS	ENSG00000124279	FASTKD3	5	5	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:3417	DD	A3SS	ENSG00000000460	FIRRM	15	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:3432	DD	A3SS	ENSG00000146918	NCAPG2	12	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:3438	DD	A3SS	ENSG00000100335	MIEF1	2	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:3496	DD	A3SS	ENSG00000168538	TRAPPC11	3	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:3694	DD	A3SS	ENSG00000132600	PRMT7	2	10	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:3812	DD	A3SS	ENSG00000132906	CASP9	1	7	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:3892	DD	A3SS	ENSG00000107959	PITRM1	1	8	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:3900	DD	A3SS	ENSG00000107959	PITRM1	5	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:3910	DD	A3SS	ENSG00000115211	EIF2B4	3	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:4013	DD	A3SS	ENSG00000124357	NAGK	4	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:4074	DD	A3SS	ENSG00000143971	ETAA1	4	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:4306	DD	A3SS	ENSG00000070814	TCOF1	10	3	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:4314	DD	A3SS	ENSG00000171566	PLRG1	3	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:4574	DD	A3SS	ENSG00000147852	VLDLR	10	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:4757	DD	A3SS	ENSG00000108654	DDX5	1	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:4758	DD	A3SS	ENSG00000108654	DDX5	1	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:4848	DD	A3SS	ENSG00000125447	GGA3	1	5	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:4849	DD	A3SS	ENSG00000169490	TM2D2	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:4901	DD	A3SS	ENSG00000162302	RPS6KA4	8	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:4932	DD	A3SS	ENSG00000117682	DHDDS	2	9	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:4941	DD	A3SS	ENSG00000111667	USP5	1	2	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:4961	DD	A3SS	ENSG00000110619	CARS1	1	6	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:4967	DD	A3SS	ENSG00000110619	CARS1	2	6	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:4988	DD	A3SS	ENSG00000013441	CLK1	5	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:5110	DD	A3SS	ENSG00000122335	SERAC1	7	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:5117	DD	A3SS	ENSG00000141580	WDR45B	3	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:5169	DD	A3SS	ENSG00000113812	ACTR8	1	5	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:5202	DD	A3SS	ENSG00000172663	TMEM134	3	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:5345	DD	A3SS	ENSG00000141013	GAS8	3	5	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:5364	DD	A3SS	ENSG00000088836	SLC4A11	16	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:5369	DD	A3SS	ENSG00000001084	GCLC	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:5408	DD	A3SS	ENSG00000167291	TBC1D16	7	3	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:5409	DD	A3SS	ENSG00000167291	TBC1D16	7	8	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:5432	DD	A3SS	ENSG00000135341	MAP3K7	2	3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:5446	DD	A3SS	ENSG00000157881	PANK4	7	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:5467	DD	A3SS	ENSG00000000457	SCYL3	2	8	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:5492	DD	A3SS	ENSG00000247596	TWF2	1	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:5588	DD	A3SS	ENSG00000018189	RUFY3	4	6	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:5662	DD	A3SS	ENSG00000157625	TAB3	18	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:5691	DD	A3SS	ENSG00000213930	GALT	5	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:5737	DD	A3SS	ENSG00000133731	IMPA1	4	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:5836	DD	A3SS	ENSG00000162298	SYVN1	5	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:5859	DD	A3SS	ENSG00000109805	NCAPG	12	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:5887	DD	A3SS	ENSG00000172613	RAD9A	7	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
DD:A3SS:5907	DD	A3SS	ENSG00000154102	C16orf74	3	3	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:5909	DD	A3SS	ENSG00000086189	DIMT1	4	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:5921	DD	A3SS	ENSG00000127080	IPPK	1	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:5974	DD	A3SS	ENSG00000164180	TMEM161B	34	3	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:6067	DD	A3SS	ENSG00000110931	CAMKK2	1	12	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:6112	DD	A3SS	ENSG00000160058	BSDC1	4	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:6113	DD	A3SS	ENSG00000160058	BSDC1	2	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:6143	DD	A3SS	ENSG00000144029	MRPS5	2	2	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:6183	DD	A3SS	ENSG00000059691	GATB	3	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:6202	DD	A3SS	ENSG00000013375	PGM3	4	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:6219	DD	A3SS	ENSG00000125967	NECAB3	2	15	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:6437	DD	A3SS	ENSG00000168883	USP39	2	7	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:6446	DD	A3SS	ENSG00000115486	GGCX	3	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:6507	DD	A3SS	ENSG00000163161	ERCC3	2	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:6678	DD	A3SS	ENSG00000103066	PLA2G15	3	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:6696	DD	A3SS	ENSG00000108819	PPP1R9B	1	4	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:6750	DD	A3SS	ENSG00000142528	ZNF473	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:6751	DD	A3SS	ENSG00000086827	ZW10	4	2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:6830	DD	A3SS	ENSG00000186141	POLR3C	1	6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:6910	DD	A3SS	ENSG00000163798	SLC4A1AP	2	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:6961	DD	A3SS	ENSG00000070061	ELP1	5	1	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
DD:A3SS:7337	DD	A3SS	ENSG00000028310	BRD9	1	5	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:7452	DD	A3SS	ENSG00000117640	MTFR1L	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:7631	DD	A3SS	ENSG00000172171	TEFM	4	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:7787	DD	A3SS	ENSG00000159348	CYB5R1	1	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:7796	DD	A3SS	ENSG00000087077	TRIP6	1	1	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:7995	DD	A3SS	ENSG00000156603	MED19	1	2	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
DD:A3SS:8098	DD	A3SS	ENSG00000168894	RNF181	1	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:8180	DD	A3SS	ENSG00000064102	INTS13	3	1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
DD:A3SS:8225	DD	A3SS	ENSG00000128059	PPAT	3	1	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
