gene_id	dominant_isoform_id	non_dominant_isoform_id	dom_start_codon	both_valid_atg	dom_scanned_orf_length_nt	comp_scanned_orf_length_nt	dom_stop_codon_type	comp_stop_codon_type	dom_reached_end	comp_reached_end	dom_ptc_distance	comp_ptc_distance	dom_has_ptc	comp_has_ptc	orf_length_diff	n_cds_events	net_shift	net_frame_status
ENSG00000116478	ENST00000943499.1	ENST00000906555.1	32292170	TRUE	1473	1407	TGA	TGA	FALSE	FALSE	-26	-26	FALSE	FALSE	-66	2	-66	frame_preserved
ENSG00000116478	ENST00000943499.1	PB.643.11	32292170	TRUE	1473	339	TGA	TAG	FALSE	FALSE	-26	605	FALSE	TRUE	-1134	2	-8834	frame_disrupted
ENSG00000116478	ENST00000943499.1	ENST00000933660.1	32292170	TRUE	1473	1392	TGA	TGA	FALSE	FALSE	-26	-26	FALSE	FALSE	-81	3	-81	frame_preserved
ENSG00000116478	ENST00000906555.1	ENST00000906552.1	32292170	TRUE	1407	1443	TGA	TGA	FALSE	FALSE	-26	-26	FALSE	FALSE	36	2	36	frame_preserved
ENSG00000116478	ENST00000906555.1	ENST00000933660.1	32292170	TRUE	1407	1392	TGA	TGA	FALSE	FALSE	-26	-26	FALSE	FALSE	-15	3	-15	frame_preserved
ENSG00000116478	ENST00000906555.1	PB.643.11	32292170	TRUE	1407	339	TGA	TAG	FALSE	FALSE	-26	605	FALSE	TRUE	-1068	2	-8839	frame_disrupted
ENSG00000143632	ENST00000947080.1	ENST00000947079.1	229433115	TRUE	1131	1131	TAG	TAG	FALSE	FALSE	-142	-142	FALSE	FALSE	0	NA	NA	NA
ENSG00000143632	ENST00000947080.1	ENST00000947081.1	229433115	TRUE	1131	1131	TAG	TAG	FALSE	FALSE	-142	-142	FALSE	FALSE	0	NA	NA	NA
ENSG00000130305	ENST00000951094.1	ENST00000951095.1	73308790	TRUE	1128	1446	TAG	TAG	FALSE	FALSE	-113	-113	FALSE	FALSE	318	3	318	frame_preserved
ENSG00000169919	ENST00000952458.1	PB.29310.3	65982183	TRUE	1797	1092	TGA	TGA	FALSE	FALSE	-165	627	FALSE	TRUE	-705	2	3	frame_preserved
ENSG00000169919	ENST00000952458.1	ENST00000864790.1	65982183	TRUE	1797	1884	TGA	TGA	FALSE	FALSE	-165	-165	FALSE	FALSE	87	3	87	frame_preserved
ENSG00000169919	ENST00000952458.1	ENST00000864791.1	65982183	TRUE	1797	1581	TGA	TGA	FALSE	FALSE	-165	-165	FALSE	FALSE	-216	3	-216	frame_preserved
ENSG00000115252	ENST00000961745.1	PB.18141.5	182426630	TRUE	1461	1272	TAG	TAG	FALSE	FALSE	45	-269	FALSE	FALSE	-189	3	-55580	frame_disrupted
ENSG00000186854	ENST00000966430.1	ENST00000409133.1	84881039	TRUE	1158	999	TAA	TAG	FALSE	FALSE	-182	-9	FALSE	FALSE	-159	3	-15817	frame_disrupted
ENSG00000186854	ENST00000966430.1	ENST00000966431.1	84881039	TRUE	1158	1305	TAA	TAA	FALSE	FALSE	-182	-182	FALSE	FALSE	147	1	147	frame_preserved
ENSG00000186854	ENST00000966430.1	PB.17200.2	84881039	TRUE	1158	1515	TAA	TAA	FALSE	FALSE	-182	-182	FALSE	FALSE	357	3	357	frame_preserved
ENSG00000185215	PB.10110.3	PB.10110.29	103126458	TRUE	1962	1962	TAG	TAG	FALSE	FALSE	-140	-140	FALSE	FALSE	0	NA	NA	NA
ENSG00000128731	PB.10220.50	PB.10220.115	28169494	TRUE	4284	4284	TAA	TAA	FALSE	FALSE	-271	-271	FALSE	FALSE	0	NA	NA	NA
ENSG00000187446	PB.10427.31	PB.10427.47	41262784	TRUE	336	336	TAA	TAA	FALSE	FALSE	1183	-52	TRUE	FALSE	0	1	0	frame_preserved
ENSG00000187446	PB.10427.47	PB.10427.31	41262784	TRUE	336	336	TAA	TAA	FALSE	FALSE	-52	1183	FALSE	TRUE	0	1	0	frame_preserved
ENSG00000140263	ENST00000889818.1	PB.10535.7	45023284	TRUE	906	1071	TGA	TGA	FALSE	FALSE	-164	-164	FALSE	FALSE	165	1	165	frame_preserved
ENSG00000137872	PB.10550.11	ENST00000864669.1	47759799	TRUE	3219	2994	TAG	TAG	FALSE	FALSE	-1287	-1287	FALSE	FALSE	-225	2	-225	frame_preserved
ENSG00000137872	PB.10550.11	PB.10550.9	47759799	TRUE	3219	3051	TAG	TAG	FALSE	FALSE	-1287	-1287	FALSE	FALSE	-168	1	-168	frame_preserved
ENSG00000137872	PB.10550.11	PB.10550.10	47759799	TRUE	3219	1428	TAG	TAG	FALSE	FALSE	-1287	-176	FALSE	FALSE	-1791	2	-6939	frame_preserved
ENSG00000140332	PB.10876.5	PB.10876.12	70052476	TRUE	285	285	TAA	TAA	FALSE	FALSE	-106	-106	FALSE	FALSE	0	NA	NA	NA
ENSG00000103549	PB.11835.14	ENST00000946788.1	30762546	TRUE	1047	3000	TGA	TGA	FALSE	FALSE	-130	-175	FALSE	FALSE	1953	2	0	frame_preserved
ENSG00000087245	PB.11952.22	PB.11952.17	55479480	TRUE	2037	1200	TGA	TGA	FALSE	FALSE	-102	931	FALSE	TRUE	-837	2	196	frame_disrupted
ENSG00000087245	PB.11952.22	PB.11952.39	55479480	TRUE	2037	1908	TGA	TAG	FALSE	FALSE	-102	-140	FALSE	FALSE	-129	3	-494	frame_disrupted
ENSG00000087245	PB.11952.22	PB.11952.19	55479480	TRUE	2037	1488	TGA	TGA	FALSE	FALSE	-102	389	FALSE	TRUE	-549	2	-58	frame_disrupted
ENSG00000103005	PB.11995.13	PB.11995.5	58001484	TRUE	498	558	TGA	TAA	FALSE	FALSE	-50	-110	FALSE	FALSE	60	1	424	frame_disrupted
ENSG00000108671	PB.13050.192	PB.13050.210	32454596	TRUE	972	972	TAG	TAG	FALSE	FALSE	-141	2	FALSE	FALSE	0	1	0	frame_preserved
ENSG00000010244	PB.13050.94	PB.13050.92	32367751	TRUE	276	276	TAG	TAG	FALSE	FALSE	NA	NA	FALSE	FALSE	0	NA	NA	NA
ENSG00000068137	PB.13263.31	PB.13263.36	42675989	TRUE	2244	2109	TAA	TAA	FALSE	FALSE	64	64	TRUE	TRUE	-135	1	-135	frame_preserved
ENSG00000068137	ENST00000895612.1	ENST00000591196.5	42676563	TRUE	1920	2115	TGA	TAA	FALSE	FALSE	-175	64	FALSE	TRUE	195	1	434	frame_disrupted
ENSG00000011143	PB.13573.15	PB.13573.6	58219230	TRUE	963	1410	TAG	TGA	FALSE	FALSE	17	1473	FALSE	TRUE	447	1	43	frame_disrupted
ENSG00000011143	PB.13573.15	PB.13573.16	58219230	TRUE	963	1026	TAG	TAA	FALSE	FALSE	17	-3	FALSE	FALSE	63	1	43	frame_disrupted
ENSG00000011143	PB.13573.15	PB.13573.19	58219230	TRUE	963	1029	TAG	TAA	FALSE	FALSE	17	-72	FALSE	FALSE	66	2	43	frame_disrupted
ENSG00000161547	PB.13890.4	ENST00000359995.10	76737160	TRUE	663	663	TAA	TAA	FALSE	FALSE	395	9	TRUE	FALSE	0	NA	NA	NA
ENSG00000161547	PB.13890.4	PB.13890.8	76737160	TRUE	663	663	TAA	TAA	FALSE	FALSE	395	-302	TRUE	FALSE	0	1	0	frame_preserved
ENSG00000154065	PB.14283.11	ENST00000592179.6	23662730	TRUE	804	903	TAA	TAA	FALSE	FALSE	-82	-82	FALSE	FALSE	99	1	99	frame_preserved
ENSG00000154065	PB.14283.11	PB.14283.10	23662730	TRUE	804	546	TAA	TAA	FALSE	FALSE	-82	-23	FALSE	FALSE	-258	5	-199	frame_disrupted
ENSG00000154065	PB.14283.11	PB.14283.2	23662730	TRUE	804	903	TAA	TAA	FALSE	FALSE	-82	-82	FALSE	FALSE	99	1	99	frame_preserved
ENSG00000154065	PB.14283.2	ENST00000592179.6	23662730	TRUE	903	903	TAA	TAA	FALSE	FALSE	-82	-82	FALSE	FALSE	0	NA	NA	NA
ENSG00000154065	PB.14283.2	PB.14283.10	23662730	TRUE	903	546	TAA	TAA	FALSE	FALSE	-82	-23	FALSE	FALSE	-357	4	-298	frame_disrupted
ENSG00000154065	PB.14283.2	PB.14283.11	23662730	TRUE	903	804	TAA	TAA	FALSE	FALSE	-82	-82	FALSE	FALSE	-99	1	-99	frame_preserved
ENSG00000150636	PB.14636.13	PB.14636.17	68836764	TRUE	1272	1308	TAA	TGA	FALSE	FALSE	95	-256	TRUE	FALSE	36	1	0	frame_preserved
ENSG00000150636	PB.14636.13	PB.14636.4	68836764	TRUE	1272	1539	TAA	TAA	FALSE	FALSE	95	-106	TRUE	FALSE	267	1	-105	frame_preserved
ENSG00000150636	PB.14636.13	PB.14636.8	68836764	TRUE	1272	1539	TAA	TAA	FALSE	FALSE	95	-106	TRUE	FALSE	267	1	-105	frame_preserved
ENSG00000150636	PB.14636.13	PB.14636.19	68836764	TRUE	1272	1368	TAA	TAA	FALSE	FALSE	95	-106	TRUE	FALSE	96	1	-105	frame_preserved
ENSG00000176619	PB.14830.64	PB.14830.105	2456933	TRUE	1854	1845	TGA	TGA	FALSE	FALSE	-40	-40	FALSE	FALSE	-9	2	-9	frame_preserved
ENSG00000176619	PB.14830.64	PB.14830.7	2456933	TRUE	1854	1860	TGA	TGA	FALSE	FALSE	-40	427	FALSE	TRUE	6	2	6	frame_preserved
ENSG00000176619	PB.14830.64	PB.14830.87	2456933	TRUE	1854	1860	TGA	TGA	FALSE	FALSE	-40	1028	FALSE	TRUE	6	2	6	frame_preserved
ENSG00000176619	PB.14830.64	PB.14830.45	2456933	TRUE	1854	1860	TGA	TGA	FALSE	FALSE	-40	957	FALSE	TRUE	6	2	6	frame_preserved
ENSG00000176619	PB.14830.64	PB.14830.99	2456933	TRUE	1854	1860	TGA	TGA	FALSE	FALSE	-40	679	FALSE	TRUE	6	2	6	frame_preserved
ENSG00000177599	PB.15107.1	PB.15107.3	11805954	TRUE	1311	1311	TGA	TGA	FALSE	FALSE	-1319	740	FALSE	TRUE	0	NA	NA	NA
ENSG00000177599	PB.15107.1	PB.15107.8	11805954	TRUE	1311	1311	TGA	TGA	FALSE	FALSE	-1319	-1319	FALSE	FALSE	0	NA	NA	NA
ENSG00000130511	PB.15315.1	PB.15315.4	18430727	TRUE	990	924	TGA	TGA	FALSE	FALSE	-28	-28	FALSE	FALSE	-66	1	-66	frame_preserved
ENSG00000196218	PB.15609.5	PB.15609.2	38565481	TRUE	1803	1551	TGA	TGA	FALSE	FALSE	-16	-16	FALSE	FALSE	-252	1	-252	frame_preserved
ENSG00000105219	PB.15661.1	ENST00000599263.6	40226641	TRUE	339	987	TGA	TGA	FALSE	FALSE	NA	-164	FALSE	FALSE	648	1	-1312	frame_disrupted
ENSG00000213753	PB.16267.40	PB.16267.43	58599089	TRUE	363	363	TAA	TAA	FALSE	FALSE	731	-486	TRUE	FALSE	0	NA	NA	NA
ENSG00000213753	PB.16267.40	PB.16267.38	58599089	TRUE	363	363	TAA	TAA	FALSE	FALSE	731	1266	TRUE	TRUE	0	1	0	frame_preserved
ENSG00000143870	PB.16360.37	PB.16360.5	10812696	TRUE	360	1305	TAG	TGA	FALSE	FALSE	492	-149	TRUE	FALSE	945	1	-507	frame_preserved
ENSG00000143870	PB.16360.37	PB.16360.9	10812696	TRUE	360	1098	TAG	TGA	FALSE	FALSE	492	170	TRUE	TRUE	738	1	-507	frame_preserved
ENSG00000143870	ENST00000852337.1	PB.16360.37	10812696	TRUE	1302	360	TGA	TAG	FALSE	FALSE	-67	492	FALSE	TRUE	-942	2	-10567	frame_disrupted
ENSG00000143870	ENST00000852337.1	PB.16360.5	10812696	TRUE	1302	1305	TGA	TGA	FALSE	FALSE	-67	-149	FALSE	FALSE	3	2	18	frame_preserved
ENSG00000143870	ENST00000852337.1	PB.16360.9	10812696	TRUE	1302	1098	TGA	TGA	FALSE	FALSE	-67	170	FALSE	TRUE	-204	3	33	frame_preserved
ENSG00000003509	PB.16672.15	PB.16672.22	37231706	TRUE	1323	642	TGA	TAA	FALSE	FALSE	1210	1479	TRUE	TRUE	-681	2	-123	frame_preserved
ENSG00000003509	PB.16672.15	ENST00000885392.1	37231706	TRUE	1323	1110	TGA	TGA	FALSE	FALSE	1210	-214	TRUE	FALSE	-213	3	-213	frame_preserved
ENSG00000003509	ENST00000885392.1	PB.16672.15	37231706	TRUE	1110	1323	TGA	TGA	FALSE	FALSE	-214	1210	FALSE	TRUE	213	3	213	frame_preserved
ENSG00000003509	ENST00000885392.1	PB.16672.22	37231706	TRUE	1110	642	TGA	TAA	FALSE	FALSE	-214	1479	FALSE	TRUE	-468	2	933	frame_preserved
ENSG00000171621	PB.169.8	ENST00000946663.1	9355892	TRUE	819	819	TGA	TGA	FALSE	FALSE	-126	-126	FALSE	FALSE	0	NA	NA	NA
ENSG00000171621	PB.169.8	PB.169.15	9355892	TRUE	819	819	TGA	TGA	FALSE	FALSE	-126	-126	FALSE	FALSE	0	NA	NA	NA
ENSG00000171621	PB.169.8	PB.169.25	9355892	TRUE	819	819	TGA	TGA	FALSE	FALSE	-126	1756	FALSE	TRUE	0	1	0	frame_preserved
ENSG00000171621	PB.169.8	PB.169.26	9355892	TRUE	819	819	TGA	TGA	FALSE	FALSE	-126	-126	FALSE	FALSE	0	NA	NA	NA
ENSG00000011523	PB.16963.18	PB.16963.68	65072261	TRUE	1107	1107	TAA	TAA	FALSE	FALSE	6	6	FALSE	FALSE	0	NA	NA	NA
ENSG00000155380	PB.1732.71	ENST00000913229.1	112929308	TRUE	1500	1500	TGA	TGA	FALSE	FALSE	-273	-273	FALSE	FALSE	0	NA	NA	NA
ENSG00000155380	PB.1732.71	ENST00000913230.1	112929308	TRUE	1500	1500	TGA	TGA	FALSE	FALSE	-273	-273	FALSE	FALSE	0	NA	NA	NA
ENSG00000155380	PB.1732.71	ENST00000948743.1	112929308	TRUE	1500	1428	TGA	TGA	FALSE	FALSE	-273	-201	FALSE	FALSE	-72	1	-72	frame_preserved
ENSG00000116815	PB.1786.34	PB.1786.50	116570972	TRUE	744	720	TAA	TAA	FALSE	FALSE	-39	1448	FALSE	TRUE	-24	2	-4423	frame_disrupted
ENSG00000116815	PB.1786.34	PB.1786.51	116570972	TRUE	744	720	TAA	TAA	FALSE	FALSE	-39	-93	FALSE	FALSE	-24	2	-4402	frame_disrupted
ENSG00000153237	PB.17874.16	PB.17874.13	158456439	TRUE	1259	1227	NA	NA	TRUE	TRUE	NA	NA	NA	NA	-32	1	-43	frame_disrupted
ENSG00000153237	PB.17874.16	PB.17874.19	158456439	TRUE	1259	762	NA	TAA	TRUE	FALSE	NA	334	NA	TRUE	-497	2	-13	frame_disrupted
ENSG00000153237	PB.17874.16	PB.17874.38	158456439	TRUE	1259	1361	NA	NA	TRUE	TRUE	NA	NA	NA	NA	102	2	102	frame_preserved
ENSG00000153237	PB.17874.16	PB.17874.10	158456439	TRUE	1259	1632	NA	TAG	TRUE	FALSE	NA	-145	NA	FALSE	373	1	-149	frame_disrupted
ENSG00000153237	PB.17874.16	PB.17874.33	158456439	TRUE	1259	1259	NA	NA	TRUE	TRUE	NA	NA	NA	NA	0	NA	NA	NA
ENSG00000153237	PB.17874.16	PB.17874.35	158456439	TRUE	1259	1322	NA	NA	TRUE	TRUE	NA	NA	NA	NA	63	2	63	frame_preserved
ENSG00000064933	PB.18205.165	PB.18205.83	189791810	TRUE	2385	2235	TGA	TAA	FALSE	FALSE	147	285	TRUE	TRUE	-150	2	-12	frame_preserved
ENSG00000064933	PB.18205.165	PB.18205.89	189791810	TRUE	2385	2796	TGA	TGA	FALSE	FALSE	147	-163	TRUE	FALSE	411	1	101	frame_disrupted
ENSG00000064933	PB.18205.165	PB.18205.95	189791810	TRUE	2385	2754	TGA	NA	FALSE	TRUE	147	NA	TRUE	NA	369	1	101	frame_disrupted
ENSG00000115942	PB.18311.72	ENST00000879139.1	200958123	TRUE	1776	1731	TGA	TGA	FALSE	FALSE	-85	-85	FALSE	FALSE	-45	1	-45	frame_preserved
ENSG00000115942	PB.18311.72	PB.18311.61	200958123	TRUE	1776	1542	TGA	TGA	FALSE	FALSE	-85	621	FALSE	TRUE	-234	2	-45	frame_preserved
ENSG00000115942	ENST00000879139.1	PB.18311.61	200958123	TRUE	1731	1542	TGA	TGA	FALSE	FALSE	-85	621	FALSE	TRUE	-189	1	0	frame_preserved
ENSG00000115942	ENST00000879139.1	PB.18311.72	200958123	TRUE	1731	1776	TGA	TGA	FALSE	FALSE	-85	-85	FALSE	FALSE	45	1	45	frame_preserved
ENSG00000215305	PB.18989.7	PB.18989.17	2840775	TRUE	1737	1737	TGA	TGA	FALSE	FALSE	905	828	TRUE	TRUE	0	1	0	frame_preserved
ENSG00000215305	PB.18989.7	PB.18989.4	2840775	TRUE	1737	2139	TGA	TAG	FALSE	FALSE	905	327	TRUE	TRUE	402	2	0	frame_preserved
ENSG00000215305	PB.18989.7	PB.18989.8	2840775	TRUE	1737	2613	TGA	TGA	FALSE	FALSE	905	-143	TRUE	FALSE	876	1	0	frame_preserved
ENSG00000142173	PB.20314.34	ENST00000300527.9	46111477	TRUE	2703	3057	TAA	TAG	FALSE	FALSE	-294	-597	FALSE	FALSE	354	2	-554	frame_disrupted
ENSG00000179152	PB.21467.10	PB.21467.24	44367569	TRUE	1056	1056	TAA	TAA	FALSE	FALSE	-239	-239	FALSE	FALSE	0	NA	NA	NA
ENSG00000179152	PB.21467.10	PB.21467.25	44367569	TRUE	1056	1056	TAA	TAA	FALSE	FALSE	-239	-239	FALSE	FALSE	0	NA	NA	NA
ENSG00000145022	PB.21579.3	PB.21579.1	49412427	TRUE	318	318	TAA	TAA	FALSE	FALSE	NA	NA	FALSE	FALSE	0	NA	NA	NA
ENSG00000145022	PB.21579.3	PB.21579.4	49412427	TRUE	318	270	TAA	TGA	FALSE	FALSE	NA	-57	FALSE	FALSE	-48	1	0	frame_preserved
ENSG00000145022	PB.21579.3	PB.21579.9	49412427	TRUE	318	270	TAA	TGA	FALSE	FALSE	NA	-57	FALSE	FALSE	-48	1	0	frame_preserved
ENSG00000198715	PB.2205.233	ENST00000362007.6	156295645	TRUE	1218	1218	TAA	TAA	FALSE	FALSE	160	-164	TRUE	FALSE	0	NA	NA	NA
ENSG00000170390	PB.24594.17	ENST00000635524.1	150079028	TRUE	768	2148	TAG	TAA	FALSE	FALSE	-348	-15	FALSE	FALSE	1380	1	-1611	frame_preserved
ENSG00000170390	PB.24594.17	PB.24594.16	150079028	TRUE	768	768	TAG	TAG	FALSE	FALSE	-348	-348	FALSE	FALSE	0	NA	NA	NA
ENSG00000170390	PB.24594.17	PB.24594.4	150079028	TRUE	768	2088	TAG	TGA	FALSE	FALSE	-348	67	FALSE	TRUE	1320	1	-1611	frame_preserved
ENSG00000146067	ENST00000926805.1	ENST00000926804.1	177554458	TRUE	1401	2601	TGA	TGA	FALSE	FALSE	3	3	FALSE	FALSE	1200	5	1200	frame_preserved
ENSG00000146067	ENST00000926805.1	ENST00000926806.1	177554458	TRUE	1401	2223	TGA	TGA	FALSE	FALSE	3	3	FALSE	FALSE	822	3	822	frame_preserved
ENSG00000168994	PB.26738.42	ENST00000380283.5	3751531	TRUE	426	693	TAG	TGA	FALSE	FALSE	NA	-116	FALSE	FALSE	267	1	-2291	frame_disrupted
ENSG00000161904	PB.27270.64	ENST00000967488.1	33789116	TRUE	858	1527	TAA	TAA	FALSE	FALSE	515	-149	TRUE	FALSE	669	1	-13	frame_disrupted
ENSG00000161904	PB.27270.64	PB.27270.35	33789116	TRUE	858	1560	TAA	TAA	FALSE	FALSE	515	675	TRUE	TRUE	702	3	38	frame_disrupted
ENSG00000161904	PB.27270.64	PB.27270.79	33789116	TRUE	858	1407	TAA	TAA	FALSE	FALSE	515	675	TRUE	TRUE	549	1	-13	frame_disrupted
ENSG00000161904	PB.27270.64	PB.27270.13	33789116	TRUE	858	1407	TAA	TAA	FALSE	FALSE	515	-149	TRUE	FALSE	549	1	-13	frame_disrupted
ENSG00000161904	PB.27270.64	PB.27270.45	33789116	TRUE	858	1089	TAA	TGA	FALSE	FALSE	515	125	TRUE	TRUE	231	1	-13	frame_disrupted
ENSG00000161904	PB.27270.64	PB.27270.63	33789116	TRUE	858	921	TAA	TAA	FALSE	FALSE	515	2873	TRUE	TRUE	63	2	-13	frame_disrupted
ENSG00000058668	PB.2745.32	ENST00000890815.1	203683206	TRUE	3615	3507	TGA	TGA	FALSE	FALSE	-307	-307	FALSE	FALSE	-108	1	-108	frame_preserved
ENSG00000058668	PB.2745.32	PB.2745.36	203683206	TRUE	3615	3615	TGA	TGA	FALSE	FALSE	-307	-307	FALSE	FALSE	0	NA	NA	NA
ENSG00000137269	PB.27584.97	PB.27584.86	53795257	TRUE	1572	1572	TAG	TAG	FALSE	FALSE	-157	-157	FALSE	FALSE	0	NA	NA	NA
ENSG00000137269	PB.27584.97	PB.27584.90	53795257	TRUE	1572	1809	TAG	TGA	FALSE	FALSE	-157	-394	FALSE	FALSE	237	1	-1384	frame_disrupted
ENSG00000137269	PB.27584.97	PB.27584.91	53795257	TRUE	1572	330	TAG	TGA	FALSE	FALSE	-157	1241	FALSE	TRUE	-1242	1	156	frame_preserved
ENSG00000163531	PB.2770.38	PB.2770.39	204970723	TRUE	2088	1839	TAA	TGA	FALSE	FALSE	-230	300	FALSE	TRUE	-249	2	281	frame_disrupted
ENSG00000154269	PB.28200.5	PB.28200.30	131637385	TRUE	2625	2625	TAA	TAA	FALSE	FALSE	-169	-169	FALSE	FALSE	0	NA	NA	NA
ENSG00000135597	PB.28307.48	PB.28307.120	138987682	TRUE	2244	2322	TAA	TAA	FALSE	FALSE	-67	-67	FALSE	FALSE	78	2	78	frame_preserved
ENSG00000135597	PB.28307.48	PB.28307.128	138987682	TRUE	2244	1146	TAA	TGA	FALSE	FALSE	-67	1158	FALSE	TRUE	-1098	4	127	frame_disrupted
ENSG00000135597	PB.28307.48	PB.28307.13	138987682	TRUE	2244	2307	TAA	TAA	FALSE	FALSE	-67	-67	FALSE	FALSE	63	1	63	frame_preserved
ENSG00000135597	PB.28307.48	PB.28307.14	138987682	TRUE	2244	2388	TAA	TAA	FALSE	FALSE	-67	-67	FALSE	FALSE	144	2	144	frame_preserved
ENSG00000135597	PB.28307.48	PB.28307.8	138987682	TRUE	2244	2307	TAA	TAA	FALSE	FALSE	-67	-67	FALSE	FALSE	63	2	63	frame_preserved
ENSG00000106266	PB.28717.13	PB.28717.8	2278240	TRUE	1236	1155	TAG	TAG	FALSE	FALSE	-112	-112	FALSE	FALSE	-81	1	-81	frame_preserved
ENSG00000106266	PB.28717.13	ENST00000419693.1	2278240	TRUE	1236	127	TAG	NA	FALSE	TRUE	-112	NA	FALSE	NA	-1109	2	-23125	frame_disrupted
ENSG00000106266	ENST00000419693.1	PB.28717.13	2278240	TRUE	127	1236	NA	TAG	TRUE	FALSE	NA	-112	NA	FALSE	1109	NA	NA	NA
ENSG00000106266	ENST00000419693.1	PB.28717.8	2278240	TRUE	127	1155	NA	TAG	TRUE	FALSE	NA	-112	NA	FALSE	1028	NA	NA	NA
ENSG00000106012	PB.28723.33	PB.28723.32	2594932	TRUE	690	690	TAG	TAG	FALSE	FALSE	2412	-117	TRUE	FALSE	0	1	0	frame_preserved
ENSG00000106524	PB.28876.27	PB.28876.5	16610757	TRUE	786	786	TAA	TAA	FALSE	FALSE	-183	-183	FALSE	FALSE	0	NA	NA	NA
ENSG00000106524	PB.28876.27	PB.28876.33	16610757	TRUE	786	786	TAA	TAA	FALSE	FALSE	-183	-183	FALSE	FALSE	0	NA	NA	NA
ENSG00000241127	PB.29115.5	PB.29115.2	39566419	TRUE	288	678	TGA	TAA	FALSE	FALSE	-38	-428	FALSE	FALSE	390	1	-4772	frame_disrupted
ENSG00000241127	PB.29115.5	PB.29115.6	39566419	TRUE	288	270	TGA	TAG	FALSE	FALSE	-38	NA	FALSE	FALSE	-18	2	-10053	frame_preserved
ENSG00000241127	PB.29115.2	PB.29115.6	39566419	TRUE	678	270	TAA	TAG	FALSE	FALSE	-428	NA	FALSE	FALSE	-408	2	-5281	frame_disrupted
ENSG00000234444	PB.29277.4	PB.29277.5	64314151	TRUE	279	1281	TGA	TAA	FALSE	FALSE	-54	-1056	FALSE	FALSE	1002	1	-16257	frame_preserved
ENSG00000234444	PB.29277.4	ENST00000438373.5	64314151	TRUE	279	30	TGA	NA	FALSE	TRUE	-54	NA	FALSE	NA	-249	2	-34002	frame_preserved
ENSG00000106258	PB.29687.130	PB.29687.122	99667044	TRUE	804	696	TAA	TGA	FALSE	FALSE	-118	-171	FALSE	FALSE	-108	1	0	frame_preserved
ENSG00000146828	PB.29743.36	ENST00000856619.1	100854198	TRUE	1701	2664	TAG	TGA	FALSE	FALSE	-258	-885	FALSE	FALSE	963	2	-2533	frame_disrupted
ENSG00000146828	PB.29743.36	PB.29743.39	100854198	TRUE	1701	2664	TAG	TGA	FALSE	FALSE	-258	-885	FALSE	FALSE	963	2	-2533	frame_disrupted
ENSG00000146828	PB.29743.36	PB.29743.43	100854198	TRUE	1701	1701	TAG	TAG	FALSE	FALSE	-258	-258	FALSE	FALSE	0	NA	NA	NA
ENSG00000006530	ENST00000649286.2	ENST00000650006.1	141555467	TRUE	1266	1050	TGA	TGA	FALSE	FALSE	-136	-5	FALSE	FALSE	-216	1	-4645	frame_disrupted
ENSG00000006530	ENST00000649286.2	ENST00000650365.1	141555467	TRUE	1266	138	TGA	TGA	FALSE	FALSE	-136	1018	FALSE	TRUE	-1128	3	-2330	frame_disrupted
ENSG00000164889	PB.30375.40	PB.30375.46	151061988	TRUE	3561	2475	TAG	TAG	FALSE	FALSE	-79	-79	FALSE	FALSE	-1086	8	-1086	frame_preserved
ENSG00000164889	PB.30375.40	PB.30375.56	151061988	TRUE	3561	2541	TAG	TGA	FALSE	FALSE	-79	970	FALSE	TRUE	-1020	3	29	frame_disrupted
ENSG00000205268	PB.31008.8	PB.31008.5	65841508	TRUE	888	1446	TGA	TAA	FALSE	FALSE	262	-204	TRUE	FALSE	558	2	92	frame_disrupted
ENSG00000205268	PB.31008.8	ENST00000396642.7	65841508	TRUE	888	1272	TGA	TAG	FALSE	FALSE	262	-111	TRUE	FALSE	384	1	92	frame_disrupted
ENSG00000205268	PB.31008.8	PB.31008.6	65841508	TRUE	888	1446	TGA	TAA	FALSE	FALSE	262	-204	TRUE	FALSE	558	1	92	frame_disrupted
ENSG00000046889	PB.31036.26	PB.31036.22	67952395	TRUE	2055	4815	TGA	TAA	FALSE	FALSE	-29	-109	FALSE	FALSE	2760	1	-646	frame_disrupted
ENSG00000046889	PB.31036.26	PB.31036.24	67952395	TRUE	2055	342	TGA	TAA	FALSE	FALSE	-29	-130	FALSE	FALSE	-1713	2	-64356	frame_preserved
ENSG00000046889	PB.31036.26	PB.31036.29	67952395	TRUE	2055	3147	TGA	TAA	FALSE	FALSE	-29	-210	FALSE	FALSE	1092	1	-646	frame_disrupted
ENSG00000135763	PB.3124.37	PB.3124.41	229636216	TRUE	2970	2970	TAA	TAA	FALSE	FALSE	-196	-196	FALSE	FALSE	0	NA	NA	NA
ENSG00000135763	PB.3124.37	PB.3124.42	229636216	TRUE	2970	654	TAA	TAG	FALSE	FALSE	-196	673	FALSE	TRUE	-2316	1	-1447	frame_disrupted
ENSG00000135763	PB.3124.28	PB.3124.13	229635049	TRUE	4137	4137	TAA	TAA	FALSE	FALSE	-196	-196	FALSE	FALSE	0	NA	NA	NA
ENSG00000147642	PB.31420.19	PB.31420.10	109618911	TRUE	1632	1632	TAA	TAA	FALSE	FALSE	-1106	-1106	FALSE	FALSE	0	NA	NA	NA
ENSG00000164761	PB.31449.13	PB.31449.8	118951902	TRUE	1284	1284	TAA	TAA	FALSE	FALSE	-387	-387	FALSE	FALSE	0	NA	NA	NA
